geoid,avg_pickups
360610193001,6.919442552409372e-05
360610193002,6.919442552409372e-05
360610193003,0.00013406419945293158
360610193004,0.00020109629917939735
360610193006,0.00031353724065604963
360610194002,6.703209972646579e-05
360610194003,0.00013406419945293158
360610194004,0.00020109629917939735
360610195001,0.000484360978668656
360610195002,0.0004151665531445623
360610195003,0.0004021925983587947
360610195004,6.919442552409372e-05
360610195005,0.00013406419945293158
360610196002,0.00020109629917939735
360610196003,0.00033516049863232893
360610197011,0.0004021925983587947
360610197021,0.00021407025396516494
360610198001,0.0001427135026434433
360610199001,0.00034597212762046856
360610199002,0.0006227498297168434
360610199003,6.703209972646579e-05
360610199005,0.00013838885104818744
360610199006,0.00020758327657228114
360610200001,0.00020758327657228114
360610200002,0.00013406419945293158
360610201011,0.0004281405079303299
360610201021,6.919442552409372e-05
360610201022,6.919442552409372e-05
360610203001,0.0002854270052868866
360610203002,0.0005254451688235867
360610205001,0.0002854270052868866
360610205002,0.00033516049863232893
360610207011,0.00013406419945293158
360610207012,6.703209972646579e-05
360610208001,0.00012973954785767573
360610208003,0.00013838885104818744
360610209011,0.00013406419945293158
360610211002,0.00025947909571535146
360610211003,0.0006919442552409371
360610211005,6.486977392883786e-05
360610211006,0.0002767777020963749
360610211007,0.00013406419945293158
360610212004,0.00013406419945293158
360610213032,6.703209972646579e-05
360610214002,6.703209972646579e-05
360610215002,6.919442552409372e-05
360610216001,0.00020109629917939735
360610216005,6.919442552409372e-05
360610217031,5.4058144940698213e-05
360610218001,0.00020758327657228114
360610218002,0.00012973954785767573
360610218003,0.00033516049863232893
360610218004,0.00013406419945293158
360610219001,0.00026812839890586317
360610219002,6.486977392883786e-05
360610220002,6.919442552409372e-05
360610220004,6.703209972646579e-05
360610222001,0.00013838885104818744
360610222002,6.919442552409372e-05
360610223011,6.703209972646579e-05
360610223012,6.703209972646579e-05
360610223014,0.00013406419945293158
360610223021,0.00013838885104818744
360610224001,6.703209972646579e-05
360610224002,0.00019460932178651358
360610225001,6.703209972646579e-05
360610225002,0.00013838885104818744
360610227002,6.486977392883786e-05
360610228002,6.919442552409372e-05
360610228003,6.703209972646579e-05
360610228004,0.00020758327657228114
360610229001,6.919442552409372e-05
360610229003,6.703209972646579e-05
360610230003,6.703209972646579e-05
360610230005,6.919442552409372e-05
360610231001,6.919442552409372e-05
360610232002,6.703209972646579e-05
360610232004,7.135675132172165e-05
360610233001,0.00020758327657228114
360610233003,6.703209972646579e-05
360610237002,0.00013406419945293158
360610240001,0.00011676559307190815
360610241001,0.00013838885104818744
360610242002,6.703209972646579e-05
360610242003,6.703209972646579e-05
360610245001,6.703209972646579e-05
360610245002,6.703209972646579e-05
360610245003,6.703209972646579e-05
360610245005,6.703209972646579e-05
360610247002,0.00013838885104818744
360610251001,0.00013838885104818744
360610255004,0.00013406419945293158
360610257001,0.0004151665531445623
360610257003,0.00013838885104818744
360610261004,6.703209972646579e-05
360610263004,0.00019460932178651358
360610265002,0.00013406419945293158
360610273001,0.00013838885104818744
360610273003,6.919442552409372e-05
360610279004,6.703209972646579e-05
360610279005,6.919442552409372e-05
360610285001,6.703209972646579e-05
360610287001,6.919442552409372e-05
360610291004,6.703209972646579e-05
360610293003,6.703209972646579e-05
360610303003,6.919442552409372e-05
360610317031,0.000877904273836939
360610317032,0.0030445547230601236
360610317041,0.0011071108083854995
360610317042,0.00020758327657228114
360610317043,0.0005535554041927498
360610317044,0.0009276377671823814
360610319001,0.00021623257976279285
360810001001,0.0004281405079303299
360810007001,6.919442552409372e-05
360810007002,6.919442552409372e-05
360810007004,0.00034597212762046856
360810019001,0.0005708540105737732
360810025003,0.00013406419945293158
360810031002,0.00013838885104818744
360810033001,0.0002767777020963749
360810033002,0.00034597212762046856
360810033004,0.00020758327657228114
360810045001,6.919442552409372e-05
360810045003,0.00019460932178651358
360810047001,0.00013838885104818744
360810053002,7.135675132172165e-05
360810053004,6.919442552409372e-05
360810055001,6.919442552409372e-05
360810057001,6.919442552409372e-05
360810059003,6.703209972646579e-05
360810061001,0.00020109629917939735
360810061002,6.703209972646579e-05
360810061003,6.703209972646579e-05
360810061004,0.00013406419945293158
360810063002,6.703209972646579e-05
360810063003,6.703209972646579e-05
360810063004,6.919442552409372e-05
360810065011,6.703209972646579e-05
360810065012,6.703209972646579e-05
360810069003,6.703209972646579e-05
360810071002,6.703209972646579e-05
360810071004,0.00026812839890586317
360810073001,0.00013838885104818744
360810073002,6.703209972646579e-05
360810075001,6.703209972646579e-05
360810075002,6.919442552409372e-05
360810075003,6.919442552409372e-05
360810077001,7.135675132172165e-05
360810085001,6.919442552409372e-05
360810097003,6.919442552409372e-05
360810101001,7.135675132172165e-05
360810101002,6.919442552409372e-05
360810113001,0.00013838885104818744
360810113002,0.0001427135026434433
360810115001,6.919442552409372e-05
360810119001,6.919442552409372e-05
360810125001,0.0001427135026434433
360810125002,0.00020758327657228114
360810135001,7.135675132172165e-05
360810137001,6.919442552409372e-05
360810143002,0.0001427135026434433
360810147002,6.919442552409372e-05
360810149002,6.919442552409372e-05
360810151002,6.919442552409372e-05
360810155001,7.135675132172165e-05
360810155002,0.00013838885104818744
360810157001,0.00020758327657228114
360810161002,6.919442552409372e-05
360810169003,7.135675132172165e-05
360810169004,6.919442552409372e-05
360810171001,0.00021623257976279285
360810179001,0.00020758327657228114
360810181012,0.00020109629917939735
360810181021,6.919442552409372e-05
360810181023,6.919442552409372e-05
360810183004,0.00013406419945293158
360810189001,0.00013838885104818744
360810194001,6.919442552409372e-05
360810199002,0.0001427135026434433
360810235004,0.00013838885104818744
360810249003,6.919442552409372e-05
360810251002,6.919442552409372e-05
360810253013,6.919442552409372e-05
360810253021,6.919442552409372e-05
360810255001,6.919442552409372e-05
360810261001,6.919442552409372e-05
360810261004,0.00013838885104818744
360810263001,6.919442552409372e-05
360810267002,0.0001427135026434433
360810267003,0.00013838885104818744
360810269021,6.919442552409372e-05
360810277001,6.486977392883786e-05
360810291001,6.919442552409372e-05
360810291002,6.919442552409372e-05
360810293001,6.919442552409372e-05
360810297002,6.919442552409372e-05
360810299001,5.4058144940698213e-05
360810306003,6.919442552409372e-05
360810309031,0.0001427135026434433
360810317002,6.919442552409372e-05
360810317003,6.919442552409372e-05
360810331001,0.01913658330900717
360810357002,6.919442552409372e-05
360810357003,6.919442552409372e-05
360810363002,6.919442552409372e-05
360810383021,5.4058144940698213e-05
360810473002,0.00013838885104818744
360810483002,6.919442552409372e-05
360810511001,6.919442552409372e-05
360810557003,6.703209972646579e-05
360810559001,6.919442552409372e-05
360810613013,6.919442552409372e-05
360810683002,6.919442552409372e-05
360810683003,0.00013838885104818744
360810693002,6.919442552409372e-05
360810713031,6.919442552409372e-05
360810713063,6.919442552409372e-05
360810716001,0.018812234439362977
360810717013,6.919442552409372e-05
360810717021,6.919442552409372e-05
360810743003,6.919442552409372e-05
360810792002,0.00013838885104818744
360811163004,6.703209972646579e-05
361190014034,6.919442552409372e-05
